Transcript stable ID	HGNC symbol
ENST00000529384	ARL2
ENST00000533729	ARL2
ENST00000531533	ARL2
ENST00000529254	ARL2
ENST00000426851	ZNF398
ENST00000485111	ZNF398
ENST00000475153	ZNF398
ENST00000483892	ZNF398
ENST00000491174	ZNF398
ENST00000347055	KRCC1
ENST00000672766	KRCC1
ENST00000563778	CORO1A
ENST00000561815	CORO1A
ENST00000564446	CORO1A
ENST00000219150	CORO1A
ENST00000568763	CORO1A
ENST00000566619	CORO1A
ENST00000568982	CORO1A
ENST00000570045	CORO1A
ENST00000569469	CORO1A
ENST00000565497	CORO1A
ENST00000570244	CORO1A
ENST00000569203	CORO1A
ENST00000561849	CORO1A
ENST00000569970	CORO1A
ENST00000567034	CORO1A
ENST00000564768	CORO1A
ENST00000562129	CORO1A
ENST00000421450	TNFAIP3
ENST00000420009	TNFAIP3
ENST00000237289	TNFAIP3
ENST00000433680	TNFAIP3
ENST00000485192	TNFAIP3
ENST00000612899	TNFAIP3
ENST00000619035	TNFAIP3
ENST00000615468	TNFAIP3
ENST00000621150	TNFAIP3
ENST00000620204	TNFAIP3
ENST00000614035	TNFAIP3
ENST00000327669	FAM110C
ENST00000460464	FAM110C
ENST00000461026	FAM110C
ENST00000522728	GML
ENST00000220940	GML
ENST00000342711	CDC42BPG
ENST00000491280	CDC42BPG
ENST00000468512	CDC42BPG
ENST00000480767	CDC42BPG
ENST00000377957	FBXO48
ENST00000623824	QRFP
ENST00000343079	QRFP
ENST00000324768	CREG2
ENST00000495455	CREG2
ENST00000486966	CREG2
ENST00000448616	FIBCD1
ENST00000444139	FIBCD1
ENST00000372338	FIBCD1
ENST00000372337	FIBCD1
ENST00000451466	FIBCD1
ENST00000486250	FIBCD1
ENST00000463475	FIBCD1
ENST00000622500	GPIHBP1
ENST00000366671	OTX1
ENST00000484066	OTX1
ENST00000282549	OTX1
ENST00000477348	OTX1
ENST00000405984	OTX1
ENST00000476383	OTX1
ENST00000323798	GYS1
ENST00000263276	GYS1
ENST00000594220	GYS1
ENST00000472004	GYS1
ENST00000496048	GYS1
ENST00000484289	GYS1
ENST00000457974	GYS1
ENST00000680255	GEMIN8
ENST00000477386	GEMIN8
ENST00000380523	GEMIN8
ENST00000398355	GEMIN8
ENST00000332885	GEMIN8
ENST00000460203	GEMIN8
ENST00000614134	JRK
ENST00000612905	JRK
ENST00000615982	JRK
ENST00000571961	JRK
ENST00000506774	JRK
ENST00000503272	JRK
ENST00000591357	JRK
ENST00000591180	JRK
ENST00000587883	JRK
ENST00000585503	JRK
ENST00000587499	JRK
ENST00000540936	ZSCAN2
ENST00000448803	ZSCAN2
ENST00000546275	ZSCAN2
ENST00000546148	ZSCAN2
ENST00000442073	ZSCAN2
ENST00000334141	ZSCAN2
ENST00000358472	ZSCAN2
ENST00000502939	ZSCAN2
ENST00000379358	ZSCAN2
ENST00000327179	ZSCAN2
ENST00000541040	ZSCAN2
ENST00000538076	ZSCAN2
ENST00000540894	ZSCAN2
ENST00000485222	ZSCAN2
ENST00000303310	ZSCAN2
ENST00000253008	PRDM12
ENST00000676323	PRDM12
ENST00000371084	PGM1
ENST00000650546	PGM1
ENST00000473117	PGM1
ENST00000371083	PGM1
ENST00000483707	PGM1
ENST00000540265	PGM1
ENST00000624978	OR52R1
ENST00000446425	UBXN2A
ENST00000404924	UBXN2A
ENST00000309033	UBXN2A
ENST00000479859	UBXN2A
ENST00000497754	TMEM164
ENST00000372072	TMEM164
ENST00000471255	TMEM164
ENST00000372073	TMEM164
ENST00000372068	TMEM164
ENST00000288381	TMEM164
ENST00000461715	TMEM164
ENST00000464177	TMEM164
ENST00000413916	ZMIZ2
ENST00000457123	ZMIZ2
ENST00000309315	ZMIZ2
ENST00000416856	ZMIZ2
ENST00000492001	ZMIZ2
ENST00000433667	ZMIZ2
ENST00000265346	ZMIZ2
ENST00000478045	ZMIZ2
ENST00000463056	ZMIZ2
ENST00000480964	ZMIZ2
ENST00000492558	ZMIZ2
ENST00000463931	ZMIZ2
ENST00000482322	ZMIZ2
ENST00000441627	ZMIZ2
ENST00000615423	ZMIZ2
ENST00000623849	OR51G1
ENST00000372491	IER5L
ENST00000380371	OR51A2
ENST00000380370	OR52J3
ENST00000321522	OR52E2
ENST00000359228	LYPD2
ENST00000335295	HBB
ENST00000647020	HBB
ENST00000633227	HBB
ENST00000475226	HBB
ENST00000485743	HBB
ENST00000380315	HBB
ENST00000317543	SLURP2
ENST00000521396	SLURP2
ENST00000520821	RTL9
ENST00000465301	RTL9
ENST00000540313	RTL9
ENST00000258456	GPR45
ENST00000251296	IGSF21
ENST00000412684	IGSF21
ENST00000497331	IGSF21
ENST00000473951	IGSF21
ENST00000323110	CYP11B2
ENST00000343905	SOWAHD
ENST00000477403	RPL39
ENST00000361575	RPL39
ENST00000468844	RPL39
ENST00000297668	CNTNAP3
ENST00000377656	CNTNAP3
ENST00000493965	CNTNAP3
ENST00000477002	CNTNAP3
ENST00000358144	CNTNAP3
ENST00000483502	CNTNAP3
ENST00000448573	CNTNAP3
ENST00000443583	CNTNAP3
ENST00000495573	CNTNAP3
ENST00000377659	CNTNAP3
ENST00000469061	CNTNAP3
ENST00000377653	CNTNAP3
ENST00000361686	ST6GAL2
ENST00000409382	ST6GAL2
ENST00000361803	ST6GAL2
ENST00000409087	ST6GAL2
ENST00000419159	ST6GAL2
ENST00000636792	UPF3B
ENST00000276201	UPF3B
ENST00000345865	UPF3B
ENST00000478840	UPF3B
ENST00000371538	COA7
ENST00000486918	COA7
ENST00000292901	HBD
ENST00000650601	HBD
ENST00000643122	HBD
ENST00000417377	HBD
ENST00000429817	HBD
ENST00000312475	MRPL46
ENST00000558660	MRPL46
ENST00000559538	MRPL46
ENST00000560703	MRPL46
ENST00000558531	MRPL46
ENST00000523891	ZNF696
ENST00000518575	ZNF696
ENST00000330143	ZNF696
ENST00000521537	ZNF696
ENST00000518432	ZNF696
ENST00000520333	ZNF696
ENST00000340001	ABCA9
ENST00000453985	ABCA9
ENST00000482072	ABCA9
ENST00000460872	ABCA9
ENST00000492580	ABCA9
ENST00000461623	ABCA9
ENST00000495634	ABCA9
ENST00000585714	ABCA9
ENST00000594268	DKKL1
ENST00000597873	DKKL1
ENST00000221498	DKKL1
ENST00000596402	DKKL1
ENST00000597546	DKKL1
ENST00000598682	DKKL1
ENST00000643448	ADGRB1
ENST00000517894	ADGRB1
ENST00000521208	ADGRB1
ENST00000518820	ADGRB1
ENST00000518812	ADGRB1
ENST00000323289	ADGRB1
ENST00000398514	DPYSL3
ENST00000343218	DPYSL3
ENST00000520473	DPYSL3
ENST00000507309	DPYSL3
ENST00000523458	DPYSL3
ENST00000508042	DPYSL3
ENST00000519672	DPYSL3
ENST00000512722	DPYSL3
ENST00000504965	DPYSL3
ENST00000235310	MAD2L2
ENST00000376672	MAD2L2
ENST00000376669	MAD2L2
ENST00000376667	MAD2L2
ENST00000445656	MAD2L2
ENST00000456915	MAD2L2
ENST00000376664	MAD2L2
ENST00000376655	MAD2L2
ENST00000376692	MAD2L2
ENST00000336906	HBG2
ENST00000380252	HBG2
ENST00000444587	HBG2
ENST00000396895	HBE1
ENST00000380237	HBE1
ENST00000292896	HBE1
ENST00000402538	RASGRP3
ENST00000484909	RASGRP3
ENST00000497723	RASGRP3
ENST00000479528	RASGRP3
ENST00000437184	RASGRP3
ENST00000403687	RASGRP3
ENST00000482857	RASGRP3
ENST00000442390	RASGRP3
ENST00000425210	RASGRP3
ENST00000444784	RASGRP3
ENST00000423159	RASGRP3
ENST00000494927	RASGRP3
ENST00000407811	RASGRP3
ENST00000477927	RASGRP3
ENST00000490150	RASGRP3
ENST00000419772	RASGRP3
ENST00000468856	RASGRP3
ENST00000482731	RASGRP3
ENST00000495417	LILRA1
ENST00000473156	LILRA1
ENST00000251372	LILRA1
ENST00000477255	LILRA1
ENST00000453777	LILRA1
ENST00000371442	RNF113A
ENST00000371437	NDUFA1
ENST00000371425	AKAP14
ENST00000371431	AKAP14
ENST00000371422	AKAP14
ENST00000334356	AKAP14
ENST00000491105	AKAP14
ENST00000380224	OR51B4
ENST00000420726	OR51B5
ENST00000420465	OR51B5
ENST00000415970	OR51B5
ENST00000300773	OR51B5
ENST00000418729	OR51B5
ENST00000388948	LRRK1
ENST00000534045	LRRK1
ENST00000527698	LRRK1
ENST00000532029	LRRK1
ENST00000525284	LRRK1
ENST00000531270	LRRK1
ENST00000525617	LRRK1
ENST00000538064	LRRK1
ENST00000526457	LRRK1
ENST00000525395	LRRK1
ENST00000532145	LRRK1
ENST00000570682	GPR139
ENST00000326571	GPR139
ENST00000395461	LAT
ENST00000566270	LAT
ENST00000564277	LAT
ENST00000562472	LAT
ENST00000630764	LAT
ENST00000563964	LAT
ENST00000354453	LAT
ENST00000395456	LAT
ENST00000454369	LAT
ENST00000360872	LAT
ENST00000562701	LAT
ENST00000566177	LAT
ENST00000568899	LAT
ENST00000568440	LAT
ENST00000570232	LAT
ENST00000564447	LAT
ENST00000566415	LAT
ENST00000380219	OR51B6
ENST00000300778	OR51Q1
ENST00000322641	OR52D1
ENST00000311659	UBQLN3
ENST00000445998	UBQLN3
ENST00000377647	SPATA31A1
ENST00000473440	SPATA31A1
ENST00000221452	RELB
ENST00000509480	RELB
ENST00000505236	RELB
ENST00000510184	RELB
ENST00000509229	RELB
ENST00000589972	RELB
ENST00000625761	RELB
ENST00000539295	ZC2HC1B
ENST00000237275	ZC2HC1B
ENST00000371410	NKAP
ENST00000455986	NKAP
ENST00000477789	NKAP
ENST00000652253	NKAP
ENST00000482407	NKAP
ENST00000528669	TM9SF1
ENST00000261789	TM9SF1
ENST00000529332	TM9SF1
ENST00000524835	TM9SF1
ENST00000532632	TM9SF1
ENST00000396854	TM9SF1
ENST00000531406	TM9SF1
ENST00000528895	TM9SF1
ENST00000530563	TM9SF1
ENST00000530468	TM9SF1
ENST00000525592	TM9SF1
ENST00000528010	TM9SF1
ENST00000258499	USP44
ENST00000393091	USP44
ENST00000552440	USP44
ENST00000537435	USP44
ENST00000552237	USP44
ENST00000551837	USP44
ENST00000549639	USP44
ENST00000547951	USP44
ENST00000380184	UBQLNL
ENST00000673910	UBQLNL
ENST00000305921	PPM1D
ENST00000392995	PPM1D
ENST00000590418	PPM1D
ENST00000629650	PPM1D
ENST00000345043	OR52B6
ENST00000286307	LSM11
ENST00000514826	ZNF330
ENST00000262990	ZNF330
ENST00000507532	ZNF330
ENST00000512809	ZNF330
ENST00000515453	ZNF330
ENST00000503649	ZNF330
ENST00000512738	ZNF330
ENST00000506302	ZNF330
ENST00000278302	TRIM6
ENST00000424369	TRIM6
ENST00000507320	TRIM6
ENST00000380107	TRIM6
ENST00000380097	TRIM6
ENST00000511284	TRIM6
ENST00000445329	TRIM6
ENST00000515022	TRIM6
ENST00000506134	TRIM6
ENST00000621176	TRIM6
ENST00000469187	TRIM6
ENST00000481603	TRIM6
ENST00000517939	RSPO2
ENST00000517781	RSPO2
ENST00000276659	RSPO2
ENST00000666252	RSPO2
ENST00000521502	RSPO2
ENST00000521757	RSPO2
ENST00000521956	RSPO2
ENST00000520026	RSPO2
ENST00000522333	RSPO2
ENST00000398186	EFCAB9
ENST00000650599	GINM1
ENST00000367419	GINM1
ENST00000433539	GINM1
ENST00000265343	AFF4
ENST00000378595	AFF4
ENST00000478588	AFF4
ENST00000378593	AFF4
ENST00000425658	AFF4
ENST00000477369	AFF4
ENST00000491831	AFF4
ENST00000465484	AFF4
ENST00000421773	AFF4
ENST00000470612	TESC
ENST00000335209	TESC
ENST00000549210	TESC
ENST00000462502	TESC
ENST00000535198	TESC
ENST00000482176	TESC
ENST00000552139	TESC
ENST00000541210	TESC
ENST00000367474	SAMD5
ENST00000566741	SAMD5
ENST00000421587	CASK
ENST00000644347	CASK
ENST00000378168	CASK
ENST00000675354	CASK
ENST00000378163	CASK
ENST00000644219	CASK
ENST00000645566	CASK
ENST00000645937	CASK
ENST00000378179	CASK
ENST00000642499	CASK
ENST00000646087	CASK
ENST00000645986	CASK
ENST00000442742	CASK
ENST00000378158	CASK
ENST00000378154	CASK
ENST00000646120	CASK
ENST00000378166	CASK
ENST00000642641	CASK
ENST00000643733	CASK
ENST00000472704	CASK
ENST00000642584	CASK
ENST00000643043	CASK
ENST00000643853	CASK
ENST00000643831	CASK
ENST00000486402	CASK
ENST00000647118	CASK
ENST00000642361	CASK
ENST00000644770	CASK
ENST00000468986	CASK
ENST00000477823	CASK
ENST00000673925	ANKRD20A2P
ENST00000611747	ANKRD20A2P
ENST00000377601	ANKRD20A2P
ENST00000477139	ANKRD20A2P
ENST00000306897	RAC3
ENST00000580965	RAC3
ENST00000584341	RAC3
ENST00000585014	RAC3
ENST00000276704	C8orf76
ENST00000519791	C8orf76
ENST00000517760	C8orf76
ENST00000521310	C8orf76
ENST00000518996	C8orf76
ENST00000523726	C8orf76
ENST00000522477	C8orf76
ENST00000590851	SYT5
ENST00000354308	SYT5
ENST00000592935	SYT5
ENST00000537500	SYT5
ENST00000588305	SYT5
ENST00000592956	SYT5
ENST00000590859	SYT5
ENST00000587067	SYT5
ENST00000585461	SYT5
ENST00000589172	SYT5
ENST00000592470	SYT5
ENST00000317802	TSPYL6
ENST00000672052	ARG1
ENST00000673234	ARG1
ENST00000672233	ARG1
ENST00000469293	ARG1
ENST00000356962	ARG1
ENST00000275196	ARG1
ENST00000368087	ARG1
ENST00000673427	ARG1
ENST00000498260	ARG1
ENST00000484820	ARG1
ENST00000640973	ARG1
ENST00000288513	SVOPL
ENST00000441685	SVOPL
ENST00000421622	SVOPL
ENST00000674285	SVOPL
ENST00000478865	SVOPL
ENST00000463557	SVOPL
ENST00000419765	SVOPL
ENST00000436657	SVOPL
ENST00000553232	RBM19
ENST00000545145	RBM19
ENST00000392561	RBM19
ENST00000261741	RBM19
ENST00000552384	RBM19
ENST00000552386	RBM19
ENST00000546876	RBM19
ENST00000339917	TSSK4
ENST00000554420	TSSK4
ENST00000556621	TSSK4
ENST00000287913	TSSK4
ENST00000428351	TSSK4
ENST00000555092	TSSK4
ENST00000553766	TSSK4
ENST00000336915	SKAP1
ENST00000584709	SKAP1
ENST00000583844	SKAP1
ENST00000579476	SKAP1
ENST00000584924	SKAP1
ENST00000581400	SKAP1
ENST00000579336	SKAP1
ENST00000581419	SKAP1
ENST00000398520	SLC26A1
ENST00000361661	SLC26A1
ENST00000398516	SLC26A1
ENST00000513138	SLC26A1
ENST00000622731	SLC26A1
ENST00000642122	ALK
ENST00000389048	ALK
ENST00000431873	ALK
ENST00000638605	ALK
ENST00000453137	ALK
ENST00000498037	ALK
ENST00000618119	ALK
ENST00000347519	CHMP4A
ENST00000530996	CHMP4A
ENST00000533523	CHMP4A
ENST00000542700	CHMP4A
ENST00000533011	CHMP4A
ENST00000524955	CHMP4A
ENST00000552620	CHMP4A
ENST00000534106	CHMP4A
ENST00000527154	CHMP4A
ENST00000531158	CHMP4A
ENST00000560674	SYNM
ENST00000336292	SYNM
ENST00000328642	SYNM
ENST00000594047	SYNM
ENST00000524325	TSNARE1
ENST00000520166	TSNARE1
ENST00000519651	TSNARE1
ENST00000521825	TSNARE1
ENST00000662555	TSNARE1
ENST00000518928	TSNARE1
ENST00000520462	TSNARE1
ENST00000518720	TSNARE1
ENST00000307180	TSNARE1
ENST00000295213	SPATA18
ENST00000514670	SPATA18
ENST00000506829	SPATA18
ENST00000508915	SPATA18
ENST00000419395	SPATA18
ENST00000511028	SPATA18
ENST00000503055	SPATA18
ENST00000505320	SPATA18
ENST00000505038	SPATA18
ENST00000510549	SPATA18
ENST00000374228	SLC46A2
ENST00000491462	SLC46A2
ENST00000552360	INAFM1
ENST00000593240	PPP1R37
ENST00000542809	PPP1R37
ENST00000221462	PPP1R37
ENST00000544069	PPP1R37
ENST00000496125	PPP1R37
ENST00000544897	PPP1R37
ENST00000545910	PPP1R37
ENST00000422370	PPP1R37
ENST00000540059	PPP1R37
ENST00000354852	TRIM6-TRIM34
ENST00000421797	MKLN1
ENST00000416992	MKLN1
ENST00000429546	MKLN1
ENST00000446815	MKLN1
ENST00000494286	MKLN1
ENST00000352689	MKLN1
ENST00000494785	MKLN1
ENST00000458153	MKLN1
ENST00000498778	MKLN1
ENST00000497746	MKLN1
ENST00000496815	MKLN1
ENST00000468830	MKLN1
ENST00000530222	MDP1
ENST00000396833	MDP1
ENST00000288087	MDP1
ENST00000532557	MDP1
ENST00000531553	MDP1
ENST00000525696	MDP1
ENST00000533536	MDP1
ENST00000532742	MDP1
ENST00000528849	MDP1
ENST00000466422	MDP1
ENST00000490809	SLC31A2
ENST00000259392	SLC31A2
ENST00000374220	SLC31A2
ENST00000263370	ITPKC
ENST00000597003	ITPKC
ENST00000455574	AFAP1L1
ENST00000296721	AFAP1L1
ENST00000522492	AFAP1L1
ENST00000515000	AFAP1L1
ENST00000508444	AFAP1L1
ENST00000513665	AFAP1L1
ENST00000262193	PSMB1
ENST00000462957	PSMB1
ENST00000277309	OR1K1
ENST00000431413	HERC3
ENST00000402738	HERC3
ENST00000422770	HERC3
ENST00000407637	HERC3
ENST00000426683	HERC3
ENST00000452979	HERC3
ENST00000470815	HERC3
ENST00000504994	HERC3
ENST00000264345	HERC3
ENST00000373670	RC3H2
ENST00000357244	RC3H2
ENST00000498479	RC3H2
ENST00000454740	RC3H2
ENST00000495727	RC3H2
ENST00000423239	RC3H2
ENST00000398671	RC3H2
ENST00000335387	RC3H2
ENST00000478216	RC3H2
ENST00000471874	RC3H2
ENST00000369551	OLFML3
ENST00000320334	OLFML3
ENST00000491700	OLFML3
ENST00000633022	OLFML3
ENST00000393300	OLFML3
ENST00000421832	CTU1
ENST00000605847	NEDD8-MDP1
ENST00000534348	NEDD8-MDP1
ENST00000530579	NEDD8-MDP1
ENST00000604306	NEDD8-MDP1
ENST00000329285	ZNF599
ENST00000673678	ZNF599
ENST00000587354	ZNF599
ENST00000673783	ZNF599
ENST00000588760	ZNF599
ENST00000588788	ZNF599
ENST00000425490	TRIM22
ENST00000379965	TRIM22
ENST00000460454	TRIM22
ENST00000454828	TRIM22
ENST00000414641	TRIM22
ENST00000480395	TRIM22
ENST00000414897	TRIM22
ENST00000493494	TRIM22
ENST00000450670	TRIM22
ENST00000429063	TRIM22
ENST00000444844	TRIM22
ENST00000275230	SLC2A12
ENST00000626874	CHD2
ENST00000627622	CHD2
ENST00000629346	CHD2
ENST00000628375	CHD2
ENST00000420239	CHD2
ENST00000635856	CHD2
ENST00000394196	CHD2
ENST00000625990	CHD2
ENST00000626782	CHD2
ENST00000629136	CHD2
ENST00000636861	CHD2
ENST00000637572	CHD2
ENST00000637613	CHD2
ENST00000636881	CHD2
ENST00000625243	CHD2
ENST00000630016	CHD2
ENST00000628181	CHD2
ENST00000627200	CHD2
ENST00000625463	CHD2
ENST00000628118	CHD2
ENST00000636410	CHD2
ENST00000636306	CHD2
ENST00000637789	CHD2
ENST00000627185	CHD2
ENST00000625662	CHD2
ENST00000629104	CHD2
ENST00000635922	CHD2
ENST00000630813	CHD2
ENST00000627460	CHD2
ENST00000396828	NEDD8
ENST00000250495	NEDD8
ENST00000527046	NEDD8
ENST00000531430	NEDD8
ENST00000560427	NEDD8
ENST00000526430	NEDD8
ENST00000524927	NEDD8
ENST00000533242	NEDD8
ENST00000339697	SERINC1
ENST00000376350	PTPRH
ENST00000263434	PTPRH
ENST00000588559	PTPRH
ENST00000586852	PTPRH
ENST00000586310	PTPRH
ENST00000588370	PTPRH
ENST00000587662	PTPRH
ENST00000355849	KHDRBS3
ENST00000524199	KHDRBS3
ENST00000520981	KHDRBS3
ENST00000517394	KHDRBS3
ENST00000519600	KHDRBS3
ENST00000517859	KHDRBS3
ENST00000524282	KHDRBS3
ENST00000522079	KHDRBS3
ENST00000522433	KHDRBS3
ENST00000518728	KHDRBS3
ENST00000521461	KHDRBS3
ENST00000522578	KHDRBS3
ENST00000229708	ULBP1
ENST00000565081	SLX1A
ENST00000345535	SLX1A
ENST00000251303	SLX1A
ENST00000563995	SLX1A
ENST00000564268	SLX1A
ENST00000563616	SLX1A
ENST00000274496	YIPF5
ENST00000448443	YIPF5
ENST00000513112	YIPF5
ENST00000519064	YIPF5
ENST00000522203	YIPF5
ENST00000508754	YIPF5
ENST00000368149	ARHGAP18
ENST00000483367	ARHGAP18
ENST00000463225	ARHGAP18
ENST00000606738	TRABD2B
ENST00000435576	TRABD2B
ENST00000558703	TINF2
ENST00000560019	TINF2
ENST00000267415	TINF2
ENST00000399423	TINF2
ENST00000646753	TINF2
ENST00000626689	TINF2
ENST00000558566	TINF2
ENST00000557915	TINF2
ENST00000559019	TINF2
ENST00000557921	TINF2
ENST00000559549	TINF2
ENST00000558476	TINF2
ENST00000559147	TINF2
ENST00000557830	TINF2
ENST00000558510	TINF2
ENST00000370238	GCLM
ENST00000467772	GCLM
ENST00000462183	GCLM
ENST00000615724	GCLM
ENST00000229329	CMAS
ENST00000534981	CMAS
ENST00000535610	CMAS
ENST00000538498	CMAS
ENST00000537658	CMAS
ENST00000360423	SULT1A4
ENST00000569544	SULT1A4
ENST00000565290	SULT1A4
ENST00000563944	SULT1A4
ENST00000562941	SULT1A4
ENST00000263985	GATB
ENST00000510396	GATB
ENST00000515564	GATB
ENST00000515812	GATB
ENST00000503160	GATB
ENST00000510720	GATB
ENST00000507592	GATB
ENST00000513504	GATB
ENST00000505211	GATB
ENST00000515884	GATB
ENST00000511538	GATB
ENST00000512306	GATB
ENST00000515490	GATB
ENST00000508611	GATB
ENST00000427814	JAZF1
ENST00000283928	JAZF1
ENST00000649905	JAZF1
ENST00000466516	JAZF1
ENST00000430432	JAZF1
ENST00000447620	JAZF1
ENST00000452993	JAZF1
ENST00000420835	JAZF1
ENST00000454041	JAZF1
ENST00000370656	RPF1
ENST00000370654	RPF1
ENST00000317357	SOBP
ENST00000477448	SOBP
ENST00000494935	SOBP
ENST00000618129	SOBP
ENST00000361484	LRRC10
ENST00000228506	MLEC
ENST00000412616	MLEC
ENST00000545525	MLEC
ENST00000535656	MLEC
ENST00000535413	MLEC
ENST00000533089	TGFBR3
ENST00000370399	TGFBR3
ENST00000525962	TGFBR3
ENST00000532540	TGFBR3
ENST00000465892	TGFBR3
ENST00000470600	TGFBR3
ENST00000529608	TGFBR3
ENST00000468996	TGFBR3
ENST00000417833	TGFBR3
ENST00000533370	TGFBR3
ENST00000212355	TGFBR3
ENST00000320285	AGPAT4
ENST00000437165	AGPAT4
ENST00000436279	AGPAT4
ENST00000624499	AGPAT4
ENST00000366905	AGPAT4
ENST00000366911	AGPAT4
ENST00000302475	MCC
ENST00000515367	MCC
ENST00000408903	MCC
ENST00000624689	MCC
ENST00000514701	MCC
ENST00000502648	MCC
ENST00000505604	MCC
ENST00000506605	MCC
ENST00000511847	MCC
ENST00000511242	MCC
ENST00000317121	OR56B1
ENST00000329322	OR52E6
ENST00000379946	OR52E6
ENST00000425248	COPG2
ENST00000617523	COPG2
ENST00000330992	COPG2
ENST00000537935	OR52E8
ENST00000246515	SLURP1
ENST00000330597	HBG1
ENST00000648735	HBG1
ENST00000632727	HBG1
ENST00000332314	MRGPRG
ENST00000373659	ZBTB6
ENST00000652382	CAMKK2
ENST00000392474	CAMKK2
ENST00000347034	CAMKK2
ENST00000538733	CAMKK2
ENST00000337174	CAMKK2
ENST00000324774	CAMKK2
ENST00000545538	CAMKK2
ENST00000412367	CAMKK2
ENST00000404169	CAMKK2
ENST00000402834	CAMKK2
ENST00000446440	CAMKK2
ENST00000392473	CAMKK2
ENST00000535524	CAMKK2
ENST00000542540	CAMKK2
ENST00000539380	CAMKK2
ENST00000543477	CAMKK2
ENST00000544485	CAMKK2
ENST00000389832	MRGPRE
ENST00000373656	ZBTB26
ENST00000373654	ZBTB26
ENST00000524394	ZNF251
ENST00000292562	ZNF251
ENST00000525191	ZNF251
ENST00000530353	ZNF251
ENST00000206765	TGM1
ENST00000544573	TGM1
ENST00000559669	TGM1
ENST00000559136	TGM1
ENST00000558074	TGM1
ENST00000560443	TGM1
ENST00000560478	TGM1
ENST00000560226	TGM1
ENST00000561067	TGM1
ENST00000565568	CES1
ENST00000360526	CES1
ENST00000422046	CES1
ENST00000563241	CES1
ENST00000361503	CES1
ENST00000569260	CES1
ENST00000563005	CES1
ENST00000565403	CES1
ENST00000566555	CES1
ENST00000456584	RABGAP1
ENST00000459903	RABGAP1
ENST00000317419	RABGAP1
ENST00000373647	RABGAP1
ENST00000402311	RABGAP1
ENST00000426918	RABGAP1
ENST00000485090	RABGAP1
ENST00000493854	RABGAP1
ENST00000475607	RABGAP1
ENST00000474707	RABGAP1
ENST00000480054	RABGAP1
ENST00000528796	ZNF195
ENST00000354599	ZNF195
ENST00000399602	ZNF195
ENST00000343338	ZNF195
ENST00000620374	ZNF195
ENST00000649622	ZNF195
ENST00000429541	ZNF195
ENST00000005082	ZNF195
ENST00000526601	ZNF195
ENST00000438262	ZNF195
ENST00000528410	ZNF195
ENST00000528218	ZNF195
ENST00000529789	ZNF195
ENST00000525313	ZNF195
ENST00000533036	ZNF195
ENST00000529228	ZNF195
ENST00000526540	ZNF195
ENST00000529678	ZNF195
ENST00000526598	ZNF195
ENST00000528636	ZNF195
ENST00000427810	ZNF195
ENST00000534569	ZNF195
ENST00000524857	ZNF195
ENST00000530643	ZNF195
ENST00000618467	ZNF195
ENST00000330692	ZNF195
ENST00000525502	ZNF195
ENST00000526501	ZNF195
ENST00000532539	ZNF195
ENST00000529085	ZNF195
ENST00000527386	ZNF195
ENST00000519876	GLI4
ENST00000522479	GLI4
ENST00000521682	GLI4
ENST00000344692	GLI4
ENST00000517468	GLI4
ENST00000523522	GLI4
ENST00000520021	GLI4
ENST00000517530	GLI4
ENST00000522033	GLI4
ENST00000523812	GLI4
ENST00000340042	GLI4
ENST00000479310	WDR27
ENST00000448612	WDR27
ENST00000648472	WDR27
ENST00000423258	WDR27
ENST00000647790	WDR27
ENST00000546525	WDR27
ENST00000441385	WDR27
ENST00000467418	WDR27
ENST00000647873	WDR27
ENST00000649303	WDR27
ENST00000647889	WDR27
ENST00000648017	WDR27
ENST00000486490	WDR27
ENST00000476322	WDR27
ENST00000496752	WDR27
ENST00000650296	WDR27
ENST00000546953	WDR27
ENST00000649806	WDR27
ENST00000474018	WDR27
ENST00000334176	RGS9BP
ENST00000378313	C19orf54
ENST00000470681	C19orf54
ENST00000469741	C19orf54
ENST00000596940	C19orf54
ENST00000594163	C19orf54
ENST00000598485	C19orf54
ENST00000596809	C19orf54
ENST00000597507	C19orf54
ENST00000598352	C19orf54
ENST00000600139	C19orf54
ENST00000521180	ST3GAL1
ENST00000648219	ST3GAL1
ENST00000522652	ST3GAL1
ENST00000523854	ST3GAL1
ENST00000517668	ST3GAL1
ENST00000522204	ST3GAL1
ENST00000523634	ST3GAL1
ENST00000519924	ST3GAL1
ENST00000523855	ST3GAL1
ENST00000519435	ST3GAL1
ENST00000518298	ST3GAL1
ENST00000520020	ST3GAL1
ENST00000522873	ST3GAL1
ENST00000521627	ST3GAL1
ENST00000522285	ST3GAL1
ENST00000399640	ST3GAL1
ENST00000559084	DHRS1
ENST00000561281	DHRS1
ENST00000559088	DHRS1
ENST00000288111	DHRS1
ENST00000561137	DHRS1
ENST00000396813	DHRS1
ENST00000558340	DHRS1
ENST00000561273	DHRS1
ENST00000559483	DHRS1
ENST00000560991	DHRS1
ENST00000558114	DHRS1
ENST00000261435	N4BP2
ENST00000511480	N4BP2
ENST00000515550	N4BP2
ENST00000513269	N4BP2
ENST00000407847	PRDM6
ENST00000434521	PRDM6
ENST00000464424	PRDM6
ENST00000427739	PRDM6
ENST00000222247	RPL18A
ENST00000600147	RPL18A
ENST00000599898	RPL18A
ENST00000602216	RPL18A
ENST00000597648	RPL18A
